"Timestamp","Turbine","Blade1 Actual","Blade2 Actual","Blade3 Actual","Rotor Speed","State","Active Power","Nacelle Position","Air Temperature","Wind Speed"
"2020-03-11T17:12:00Z","GE02",-0.51618415,-0.5072174,-0.5846958,12.912835,16,116.42857,218.9718,55.051987,5.160838
"2020-03-11T17:13:00Z","GE02",-0.51131904,-0.5070731,-0.5839021,12.944482,16,94,218.17778,55.0517,5.015158
"2020-03-11T17:14:00Z","GE02",-0.50645393,-0.5069288,-0.5831085,12.976129,16,67.822914,217.38377,55.05142,4.654027
"2020-03-11T17:15:00Z","GE02",-0.50158876,-0.5067845,-0.58231485,13.007775,16,128.95901,216.58977,55.051132,5.413769
"2020-03-11T17:16:00Z","GE02",-0.49672365,-0.5066402,-0.5815212,13.039422,16,226.85744,215.79576,55.05085,6.194505
"2020-03-11T17:17:00Z","GE02",-0.49185854,-0.5064959,-0.5807275,13.26687,16,247.26932,215.00175,55.050564,6.1492624
"2020-03-11T17:18:00Z","GE02",-0.4869934,-0.5063516,-0.5799339,13.665643,16,244.23738,214.20775,55.05028,6.271217
"2020-03-11T17:19:00Z","GE02",-0.4821283,-0.5062073,-0.57914025,14.064417,16,313.7269,213.41374,55.049995,7.502301
"2020-03-11T17:20:00Z","GE02",-0.47726315,-0.506063,-0.5783466,13.682416,16,312.22858,212.61974,55.04971,6.373337
"2020-03-11T17:21:00Z","GE02",-0.47239804,-0.5059187,-0.5775529,12.886211,16,189.07217,211.82573,55.049427,6.040962
"2020-03-11T17:22:00Z","GE02",-0.4675329,-0.5057744,-0.5767593,13.969505,16,273.37585,211.03172,55.04914,6.324517
"2020-03-11T17:23:00Z","GE02",-0.4626678,-0.5056301,-0.57596564,13.728457,16,291.869,210.23772,55.04886,6.56604
"2020-03-11T17:24:00Z","GE02",-0.45780265,-0.50548583,-0.575172,13.3676,16,302.8387,209.44371,55.048573,7.11617
"2020-03-11T17:25:00Z","GE02",-0.45293754,-0.50534153,-0.5743783,12.912812,16,240.99742,208.6497,55.04829,6.144162
"2020-03-11T17:26:00Z","GE02",-0.4480724,-0.5051972,-0.5735847,13.600212,16,286.89853,207.8557,55.048004,6.088734
"2020-03-11T17:27:00Z","GE02",-0.44320726,-0.5050529,-0.57279104,12.189853,16,183.9,207.06168,55.04772,5.816801
"2020-03-11T17:28:00Z","GE02",-0.43834215,-0.5049086,-0.5719974,14.890259,16,408.25174,206.26767,55.047436,7.8067837
"2020-03-11T17:29:00Z","GE02",-0.433477,-0.5047643,-0.5712037,13.423938,16,266.0303,205.47366,55.047153,7.147352
"2020-03-11T17:30:00Z","GE02",-0.4286119,-0.50462,-0.5704101,12.836898,16,218.20326,204.67966,55.046867,5.97592
"2020-03-11T17:31:00Z","GE02",-0.42374676,-0.5044757,-0.56961644,12.486912,16,219.95639,203.88565,55.046585,6.866539
"2020-03-11T17:32:00Z","GE02",-0.41888165,-0.5043314,-0.56882274,14.306272,16,336.36887,203.09164,55.0463,6.74591
"2020-03-11T17:33:00Z","GE02",-0.41401652,-0.5041871,-0.5680291,12.965131,16,207.08112,202.29764,55.046017,6.0065613
"2020-03-11T17:34:00Z","GE02",-0.4091514,-0.5040428,-0.56723547,13.279957,16,259.43686,201.50363,55.04573,6.457722
"2020-03-11T17:35:00Z","GE02",-0.40428627,-0.5038985,-0.56644183,12.27979,16,148.9945,200.70963,55.04545,5.1300306
"2020-03-11T17:36:00Z","GE02",-0.39942116,-0.5037542,-0.56564814,12.381747,16,196.68492,200.69655,55.045162,5.5659714
"2020-03-11T17:37:00Z","GE02",-0.39455602,-0.5036099,-0.5648545,12.335282,16,128.04762,201.63795,55.04488,5.34085
"2020-03-11T17:38:00Z","GE02",-0.3896909,-0.5034656,-0.56406087,12.711665,16,168.6,202.57935,55.044594,5.34707
"2020-03-11T17:39:00Z","GE02",-0.38482577,-0.5033213,-0.56326723,14.121331,16,334.96658,203.70148,55.04431,6.855714
"2020-03-11T17:40:00Z","GE02",-0.37996063,-0.503177,-0.56247354,12.185785,16,76,205.05995,55.044025,5.103685
"2020-03-11T17:41:00Z","GE02",-0.37509552,-0.5030327,-0.5616799,12.672025,16,212.18999,205.2226,55.04374,6.215726
"2020-03-11T17:42:00Z","GE02",-0.37023038,-0.5028884,-0.56088626,13.430824,16,286.10294,204.4708,55.043457,6.779631
"2020-03-11T17:43:00Z","GE02",-0.36536527,-0.5027441,-0.5600926,14.189624,16,351.05115,203.719,55.04317,7.5943704
"2020-03-11T17:44:00Z","GE02",-0.36050013,-0.5025998,-0.55929893,12.202377,16,165.46489,202.9672,55.04289,6.5506716
"2020-03-11T17:45:00Z","GE02",-0.35563502,-0.50245553,-0.5585053,12.182641,16,190.94458,202.21538,55.042603,6.582789
"2020-03-11T17:46:00Z","GE02",-0.35076988,-0.5023112,-0.55771166,12.162905,16,190.6456,201.46358,55.04232,6.684721
"2020-03-11T17:47:00Z","GE02",-0.34590477,-0.5021669,-0.556918,14.962235,16,368.78265,200.71178,55.042034,7.497964
"2020-03-11T17:48:00Z","GE02",-0.34103963,-0.5020226,-0.5561243,13.495344,16,226.88889,200.87328,55.04175,5.757613
"2020-03-11T17:49:00Z","GE02",-0.33617452,-0.5018783,-0.5553307,13.151316,16,251.12589,201.23979,55.041466,6.088274
"2020-03-11T17:50:00Z","GE02",-0.33130938,-0.501734,-0.55453706,12.589309,16,140.46153,201.60632,55.041183,5.819549
"2020-03-11T17:51:00Z","GE02",-0.32644424,-0.5015897,-0.5537434,12.137518,16,76.23626,201.97284,55.040897,4.546771
"2020-03-11T17:52:00Z","GE02",-0.32157913,-0.5014454,-0.5529497,12.2691,16,99.51428,202.33937,55.040615,4.7189746
"2020-03-11T17:53:00Z","GE02",-0.316714,-0.5013011,-0.5521561,12.400683,16,133.71428,202.70589,55.04033,5.236227
"2020-03-11T17:54:00Z","GE02",-0.31184888,-0.5011568,-0.55136245,14.252645,16,292.51868,203.07242,55.040047,5.849385
"2020-03-11T17:55:00Z","GE02",-0.30698374,-0.5010125,-0.5505688,15.300283,16,375.30435,203.43895,55.03976,7.1647034
"2020-03-11T17:56:00Z","GE02",-0.30211863,-0.5008682,-0.5497751,14.054663,16,308.38766,203.80547,55.03948,6.5807395
"2020-03-11T17:57:00Z","GE02",-0.2972535,-0.5007239,-0.5489815,12.809042,16,204.96269,204.172,55.039192,5.081975
"2020-03-11T17:58:00Z","GE02",-0.29238838,-0.5005796,-0.54818785,12.522265,16,180.36363,204.53851,55.03891,5.86736
"2020-03-11T17:59:00Z","GE02",-0.28752324,-0.5004353,-0.5473942,12.555103,16,192.09334,204.71838,55.038624,6.4156537
"2020-03-11T18:00:00Z","GE02",-0.28265813,-0.500291,-0.5466005,14.565999,16,354.45764,203.68498,55.03834,6.865843
"2020-03-11T18:01:00Z","GE02",-0.277793,-0.5001467,-0.5458069,15.345789,16,447.07812,202.65158,55.038055,8.770423
"2020-03-11T18:02:00Z","GE02",-0.27292788,-0.5000024,-0.54501325,15.942593,16,471.96432,201.61818,55.03777,7.620649
"2020-03-11T18:03:00Z","GE02",-0.26806274,-0.4998581,-0.5442196,13.875196,16,298.7642,200.58478,55.037487,6.2439733
"2020-03-11T18:04:00Z","GE02",-0.2631976,-0.4997138,-0.5434259,12.444863,16,70.5,199.55138,55.0372,5.21696
"2020-03-11T18:05:00Z","GE02",-0.2583325,-0.4995695,-0.5426323,13.649724,16,256.68262,198.51797,55.03692,6.162052
"2020-03-11T18:06:00Z","GE02",-0.25346735,-0.4994252,-0.54183865,12.446648,16,196.87038,197.48457,55.036633,6.726357
"2020-03-11T18:07:00Z","GE02",-0.24860224,-0.4992809,-0.541045,12.70392,16,225.93497,192.4721,55.03635,6.772751
"2020-03-11T18:08:00Z","GE02",-0.24373712,-0.4991366,-0.5402513,12.961193,16,236.8516,189.43515,55.036064,6.381143
"2020-03-11T18:09:00Z","GE02",-0.23887199,-0.4989923,-0.5394577,13.039612,16,242.72287,193.35402,55.03578,7.069528
"2020-03-11T18:10:00Z","GE02",-0.23400685,-0.498848,-0.53866404,12.211284,16,112.333336,197.27289,55.035496,5.691937
"2020-03-11T18:11:00Z","GE02",-0.22914173,-0.49870372,-0.5378704,12.887945,16,222,200.52226,55.035213,6.705968
"2020-03-11T18:12:00Z","GE02",-0.2242766,-0.49855942,-0.5370767,16.21601,16,547.0769,200.78937,55.034927,8.081752
"2020-03-11T18:13:00Z","GE02",-0.21941148,-0.4984151,-0.5362831,12.595571,16,86.63636,201.05649,55.034645,4.545813
"2020-03-11T18:14:00Z","GE02",-0.21454635,-0.4982708,-0.53548944,12.879807,16,194.40659,201.3236,55.03436,6.337307
"2020-03-11T18:15:00Z","GE02",-0.20968123,-0.4981265,-0.5346958,13.677178,16,274.65,201.5907,55.034077,6.13662
"2020-03-11T18:16:00Z","GE02",-0.2048161,-0.4979822,-0.5339021,12.398776,16,184.625,201.8578,55.03379,5.756555
"2020-03-11T18:17:00Z","GE02",-0.19995098,-0.4978379,-0.5331085,13.303912,16,246.51237,202.12491,55.03351,5.732303
"2020-03-11T18:18:00Z","GE02",-0.19508585,-0.4976936,-0.53231484,12.847195,16,140.5,202.39201,55.033222,4.964282
"2020-03-11T18:19:00Z","GE02",-0.19022073,-0.4975493,-0.5315212,13.475743,16,278.38635,202.65912,55.03294,7.684104
"2020-03-11T18:20:00Z","GE02",-0.1853556,-0.497405,-0.5307275,13.747284,16,294.02588,202.92622,55.032654,7.802456
"2020-03-11T18:21:00Z","GE02",-0.18049048,-0.49726072,-0.52993387,12.6111145,16,203.96799,203.19333,55.032368,6.913016
"2020-03-11T18:22:00Z","GE02",-0.17562534,-0.49711642,-0.52914023,13.518709,16,257.62662,203.46045,55.032085,5.796694
"2020-03-11T18:23:00Z","GE02",-0.17076021,-0.4969721,-0.5283466,15.86939,16,490.4093,203.72755,55.0318,7.6993527
"2020-03-11T18:24:00Z","GE02",-0.16589509,-0.4968278,-0.5275529,13.969496,16,287.34772,203.99466,55.031517,5.595795
"2020-03-11T18:25:00Z","GE02",-0.16102996,-0.4966835,-0.52675927,14.699991,16,331.03528,204.26176,55.03123,7.839419
"2020-03-11T18:26:00Z","GE02",-0.15616484,-0.4965392,-0.52596563,17.944002,16,627.5,204.52887,55.03095,8.522647
"2020-03-11T18:27:00Z","GE02",-0.15129972,-0.4963949,-0.525172,14.795582,16,341,204.79597,55.030663,7.164855
"2020-03-11T18:28:00Z","GE02",-0.14643459,-0.4962506,-0.5243783,17.16816,16,546.2626,205.06308,55.03038,8.139502
"2020-03-11T18:29:00Z","GE02",-0.14156947,-0.4961063,-0.52358466,13.409749,16,240.5154,205.33018,55.030094,5.7881823
"2020-03-11T18:30:00Z","GE02",-0.13670434,-0.495962,-0.522791,12.019872,16,186.01334,205.5973,55.02981,5.5843873
"2020-03-11T18:31:00Z","GE02",-0.13183922,-0.4958177,-0.5219974,12.116156,16,139.2,205.86441,55.029526,5.422537
"2020-03-11T18:32:00Z","GE02",-0.12697409,-0.49567342,-0.5212037,12.21244,16,67.6,206.13152,55.029243,3.8551748
"2020-03-11T18:33:00Z","GE02",-0.12210896,-0.49552912,-0.52041006,12.308724,16,110.75,206.39862,55.028957,5.2732716
"2020-03-11T18:34:00Z","GE02",-0.117243834,-0.4953848,-0.5196164,12.405008,16,155.38257,206.66573,55.028675,5.76132
"2020-03-11T18:35:00Z","GE02",-0.11237871,-0.4952405,-0.5188228,14.425722,16,341.8,206.93283,55.02839,8.374539
"2020-03-11T18:36:00Z","GE02",-0.107513584,-0.4950962,-0.5180291,16.582495,16,514.6373,207.19994,55.028107,7.980889
"2020-03-11T18:37:00Z","GE02",-0.10264846,-0.4949519,-0.51723546,16.08867,16,425.23148,207.46704,55.02782,7.256184
"2020-03-11T18:38:00Z","GE02",-0.09778333,-0.4948076,-0.5164418,13.953651,16,259.49124,207.73416,55.02754,6.79233
"2020-03-11T18:39:00Z","GE02",-0.0929182,-0.4946633,-0.5156482,17.273853,16,612.7857,208.00127,55.027252,8.533606
"2020-03-11T18:40:00Z","GE02",-0.08805308,-0.494519,-0.5148545,14.498429,16,360.9218,208.26837,55.02697,7.0426807
"2020-03-11T18:41:00Z","GE02",-0.08318795,-0.4943747,-0.51406085,13.743803,16,264.75,208.53548,55.026684,6.785866
"2020-03-11T18:42:00Z","GE02",-0.07832283,-0.49423042,-0.5132672,16.63374,16,542.7632,208.80258,55.026398,9.564512
"2020-03-11T18:43:00Z","GE02",-0.0734577,-0.49408612,-0.5124736,17.710413,16,646.97986,209.06969,55.026115,8.599517
"2020-03-11T18:44:00Z","GE02",-0.06859257,-0.4939418,-0.5116799,14.038235,16,286.07693,209.33679,55.02583,6.159676
"2020-03-11T18:45:00Z","GE02",-0.063727446,-0.4937975,-0.51088625,15.370348,16,439.8474,209.6039,55.025547,7.257704
"2020-03-11T18:46:00Z","GE02",-0.05886232,-0.4936532,-0.5100926,14.610202,16,311.95013,209.87102,55.02526,6.6533747
"2020-03-11T18:47:00Z","GE02",-0.053997196,-0.4935089,-0.509299,16.947714,16,538,210.13812,55.02498,8.909574
"2020-03-11T18:48:00Z","GE02",-0.04913207,-0.4933646,-0.5085053,16.404797,16,539.50433,210.40523,55.024693,7.926123
"2020-03-11T18:49:00Z","GE02",-0.044266943,-0.4932203,-0.50771165,15.860366,16,413.42856,210.67233,55.02441,7.6801233
"2020-03-11T18:50:00Z","GE02",-0.039401818,-0.493076,-0.506918,15.88726,16,431.00494,210.93944,55.024124,7.760894
"2020-03-11T18:51:00Z","GE02",-0.034536693,-0.4929317,-0.5061244,12.986173,16,218.71094,211.20654,55.02384,5.741118
"2020-03-11T18:52:00Z","GE02",-0.029671567,-0.4927874,-0.5053307,12.505795,16,185.28053,211.47365,55.023556,4.8683224
"2020-03-11T18:53:00Z","GE02",-0.02480644,-0.49264312,-0.50453705,16.38115,16,532.0707,211.65724,55.023273,8.426926
"2020-03-11T18:54:00Z","GE02",-0.019941313,-0.49249882,-0.5037434,17.354433,16,606.88544,211.8261,55.022987,8.440126
"2020-03-11T18:55:00Z","GE02",-0.015076187,-0.4923545,-0.5029498,14.311612,16,341.7141,211.99495,55.022705,7.131544
"2020-03-11T18:56:00Z","GE02",-0.010211062,-0.4922102,-0.5021561,19.646519,16,901,212.1638,55.02242,9.648413
"2020-03-11T18:57:00Z","GE02",-0.0066335234,-0.4920659,-0.50136244,17.352076,16,595.29333,212.33266,55.022137,8.146917
"2020-03-11T18:58:00Z","GE02",-0.040396024,-0.4919216,-0.5005688,18.61989,16,719.2941,212.50151,55.02185,8.931876
"2020-03-11T18:59:00Z","GE02",-0.07415853,-0.4917773,-0.49977514,17.273333,16,523.81934,212.67036,55.02157,8.13473
"2020-03-11T19:00:00Z","GE02",-0.10792103,-0.491633,-0.4989815,16.131895,16,407.54797,212.83922,55.021282,7.1403704
"2020-03-11T19:01:00Z","GE02",-0.14168353,-0.4914887,-0.49818784,19.414417,16,876.4808,213.00807,55.021,9.413488
"2020-03-11T19:02:00Z","GE02",-0.17544603,-0.4913444,-0.4973942,18.334042,16,678.9,213.17693,55.020714,8.3712015
"2020-03-11T19:03:00Z","GE02",-0.20920853,-0.49120012,-0.49660054,16.858025,16,563.83496,213.34578,55.020428,7.862061
"2020-03-11T19:04:00Z","GE02",-0.24297103,-0.49105582,-0.4958069,16.521345,16,462.85715,213.51462,55.020145,7.4386635
"2020-03-11T19:05:00Z","GE02",-0.27673355,-0.4909115,-0.49501324,15.697262,16,410,213.68347,55.01986,7.7508802
"2020-03-11T19:06:00Z","GE02",-0.31049603,-0.4907672,-0.4942196,18.150993,16,707.3333,213.85233,55.019577,9.500848
"2020-03-11T19:07:00Z","GE02",-0.34425855,-0.4906229,-0.49342594,19.238808,16,955.75,214.02118,55.01929,9.852505
"2020-03-11T19:08:00Z","GE02",-0.37802103,-0.4904786,-0.4926323,18.754381,16,784.7375,214.19003,55.01901,9.22335
"2020-03-11T19:09:00Z","GE02",-0.41178355,-0.4903343,-0.49183863,17.621841,16,631.1376,214.35889,55.018723,8.120871
"2020-03-11T19:10:00Z","GE02",-0.44554606,-0.49019,-0.49104497,17.494257,16,569.5179,214.52774,55.01844,7.875344
"2020-03-11T19:11:00Z","GE02",-0.47930855,-0.4900457,-0.49025133,17.538754,16,605.8,214.6966,55.018154,7.766481
"2020-03-11T19:12:00Z","GE02",-0.5148141,-0.6181154,-0.4291038,19.682413,16,872,214.86545,55.01787,9.380598
"2020-03-11T19:13:00Z","GE02",-0.44346794,-0.5361923,-0.30137292,18.583517,16,757,215.0343,55.017586,8.942217
"2020-03-11T19:14:00Z","GE02",-0.3721218,-0.45426923,-0.17364205,17.57997,16,614.112,215.20316,55.017303,7.770685
"2020-03-11T19:15:00Z","GE02",-0.30077565,-0.37234616,-0.04591119,16.246181,16,457.2,215.37201,55.017017,6.892243
"2020-03-11T19:16:00Z","GE02",-0.2294295,-0.2904231,0.081819676,18.129583,16,651.6923,215.54086,55.016735,8.623549
"2020-03-11T19:17:00Z","GE02",-0.15808335,-0.2085,0.20955053,17.980234,16,688,215.70972,55.01645,9.06463
"2020-03-11T19:18:00Z","GE02",-0.08673719,-0.12657693,0.3372814,17.654346,16,633.2,215.87857,55.016167,8.28326
"2020-03-11T19:19:00Z","GE02",-0.01539104,-0.044653848,0.46501225,19.215015,16,823.8,216.04742,55.01588,10.21418
"2020-03-11T19:20:00Z","GE02",0.055955112,0.03726923,0.5927431,19.676617,16,858.76666,216.21628,55.0156,8.782852
"2020-03-11T19:21:00Z","GE02",0.12730126,0.11919231,0.720474,17.932568,16,599.5,216.38513,55.015312,7.846463
"2020-03-11T19:22:00Z","GE02",0.19864741,0.20111538,0.84820485,14.98297,16,379.4286,216.55397,55.015026,7.5407844
"2020-03-11T19:23:00Z","GE02",0.26999357,0.28303847,0.9759357,18.816256,16,820.4573,216.72282,55.014744,10.081297
"2020-03-11T19:24:00Z","GE02",0.3413397,0.36496153,1.1036665,20.028063,16,1437,216.89168,55.014458,11.60314
"2020-03-11T19:25:00Z","GE02",-0.42223653,-0.51334256,0.95360863,19.904026,16,904,217.06053,55.014175,9.690996
"2020-03-11T19:26:00Z","GE02",-0.41354787,-0.49606133,0.22005835,19.77999,16,1412.25,217.22939,55.01389,11.419975
"2020-03-11T19:27:00Z","GE02",-0.40485922,-0.4787801,0.17361331,19.655952,16,1147,217.39824,55.013607,10.46748
"2020-03-11T19:28:00Z","GE02",-0.39617056,-0.46149886,0.12716825,19.531916,16,904.6,217.5671,55.01332,9.629989
"2020-03-11T19:29:00Z","GE02",-0.3874819,-0.4442176,0.08072321,19.407879,16,1020,217.73595,55.01304,9.705873
"2020-03-11T19:30:00Z","GE02",-0.37879324,-0.42693636,0.03427816,15.700204,16,411.89862,217.9048,55.012753,7.862665
"2020-03-11T19:31:00Z","GE02",-0.37010458,-0.40965512,-0.012166887,18.084635,16,651.85895,218.07365,55.01247,8.758904
"2020-03-11T19:32:00Z","GE02",-0.36141592,-0.3923739,-0.058611937,18.075739,16,704.3823,218.24251,55.012184,8.742104
"2020-03-11T19:33:00Z","GE02",-0.35272726,-0.37509266,-0.105056986,16.734888,16,524.52203,218.41136,55.0119,7.663685
"2020-03-11T19:34:00Z","GE02",-0.3440386,-0.35781142,-0.15150203,19.776323,16,855.25,218.58022,55.011616,9.381029
"2020-03-11T19:35:00Z","GE02",-0.33534995,-0.3405302,-0.19794708,19.3955,16,840,218.74907,55.011333,9.847851
"2020-03-11T19:36:00Z","GE02",-0.3266613,-0.32324895,-0.24439213,18.796635,16,686.6,218.91792,55.011047,8.51622
"2020-03-11T19:37:00Z","GE02",-0.060681406,-0.085264385,0.21668549,20.109766,16,1244,219.08678,55.010765,10.8519
"2020-03-11T19:38:00Z","GE02",-0.5083587,-0.536694,-0.44834703,19.422672,16,991,219.25563,55.01048,10.71886
"2020-03-11T19:39:00Z","GE02",-0.4900703,-0.5169988,-0.43849945,18.359621,16,668.375,219.42448,55.010197,8.827335
"2020-03-11T19:40:00Z","GE02",-0.4717819,-0.49730363,-0.42865184,15.129294,16,349.69504,219.59332,55.00991,6.4782963
"2020-03-11T19:41:00Z","GE02",-0.45349354,-0.47760844,-0.41880423,19.742102,16,1025,219.76218,55.00963,9.502096
"2020-03-11T19:42:00Z","GE02",-0.43520513,-0.45791325,-0.40895665,19.94406,16,1376.6666,219.93103,55.009342,12.36329
"2020-03-11T19:43:00Z","GE02",-0.41691676,-0.43821806,-0.39910904,19.434256,16,1075.5,220.09988,55.009056,10.58983
"2020-03-11T19:44:00Z","GE02",-0.39862835,-0.41852286,-0.38926145,17.944294,16,607.6375,220.26874,55.008774,9.05422
"2020-03-11T19:45:00Z","GE02",-0.38033998,-0.39882767,-0.37941384,17.770456,16,603.2109,220.43759,55.008488,7.9668207
"2020-03-11T19:46:00Z","GE02",-0.36205158,-0.37913248,-0.36956623,16.215322,16,425.7586,220.60033,55.008205,7.887019
"2020-03-11T19:47:00Z","GE02",-0.34376317,-0.3594373,-0.35971865,15.482875,16,380.44446,220.69563,55.00792,7.2505164
"2020-03-11T19:48:00Z","GE02",-0.3254748,-0.3397421,-0.34987104,16.77097,16,542.3773,220.79094,55.007637,8.761828
"2020-03-11T19:49:00Z","GE02",-0.3071864,-0.3200469,-0.34002346,15.512413,16,425.34525,220.88625,55.00735,8.148566
"2020-03-11T19:50:00Z","GE02",-0.28889802,-0.3003517,-0.33017585,14.940873,16,341.6311,220.98155,55.00707,6.790708
"2020-03-11T19:51:00Z","GE02",-0.27060962,-0.28065652,-0.32032824,19.543962,16,952,221.07686,55.006783,10.45789
"2020-03-11T19:52:00Z","GE02",-0.041290324,-0.029798115,0.11693548,19.522665,16,841.06665,221.17218,55.0065,9.089108
"2020-03-11T19:53:00Z","GE02",-0.031612903,-0.06290713,0.102419354,19.475513,16,1392,221.26749,55.006214,10.999172
"2020-03-11T19:54:00Z","GE02",-0.021935485,-0.096016146,0.087903224,19.428362,16,1453,221.3628,55.00593,11.218285
"2020-03-11T19:55:00Z","GE02",-0.012258065,-0.12912516,0.073387094,19.381212,16,1507,221.4581,55.005646,11.373233
"2020-03-11T19:56:00Z","GE02",-0.0025806455,-0.16223419,0.058870964,19.33406,16,1144,221.5534,55.005363,10.238311
"2020-03-11T19:57:00Z","GE02",0.007096774,-0.1953432,0.044354837,19.038572,16,863.5,221.64873,55.005077,9.453398
"2020-03-11T19:58:00Z","GE02",0.016774192,-0.22845222,0.029838707,18.685795,16,756.5,221.74403,55.004795,10.0068
"2020-03-11T19:59:00Z","GE02",0.026451612,-0.26156124,0.015322578,17.259733,16,557.272,221.83934,55.00451,8.353181
"2020-03-11T20:00:00Z","GE02",0.03612903,-0.29467025,0.00080644974,19.642683,16,1132,221.93465,55.004227,10.24988
"2020-03-11T20:01:00Z","GE02",0.045806453,-0.32777926,-0.013709679,19.511822,16,1130.1666,222.02995,55.00394,10.662385
"2020-03-11T20:02:00Z","GE02",0.05548387,-0.3608883,-0.028225807,19.064724,16,795.474,222.12527,55.00366,9.014102
"2020-03-11T20:03:00Z","GE02",0.06516129,-0.3939973,-0.042741936,19.84965,16,1326,222.22058,55.003372,9.792013
"2020-03-11T20:04:00Z","GE02",0.059720006,0.2813059,0.1974598,19.550926,16,1502.4546,222.31589,55.003086,11.24816
"2020-03-11T20:05:00Z","GE02",0.030648524,0.23845577,0.1599621,19.252203,16,1163,222.4112,55.002804,11.05259
"2020-03-11T20:06:00Z","GE02",0.0015770408,0.19560562,0.12246439,16.500544,16,533.1667,222.5065,55.002518,8.685423
"2020-03-11T20:07:00Z","GE02",-0.027494442,0.15275547,0.08496668,16.11217,16,465.42206,222.60182,55.002235,7.791416
"2020-03-11T20:08:00Z","GE02",-0.056565925,0.109905325,0.047468975,16.140625,16,430.40036,222.69713,55.00195,7.353442
"2020-03-11T20:09:00Z","GE02",-0.085637406,0.06705518,0.009971268,15.516384,16,365.75235,222.79243,55.001667,7.493049
"2020-03-11T20:10:00Z","GE02",-0.11470889,0.024205035,-0.02752644,13.529634,16,287.74802,222.88774,55.00138,6.9209814
"2020-03-11T20:11:00Z","GE02",-0.14378037,-0.018645113,-0.06502415,18.497316,16,703,222.98305,55.0011,7.685744
"2020-03-11T20:12:00Z","GE02",-0.17285186,-0.06149526,-0.10252186,19.312351,16,858.2308,223.07837,55.000813,10.403294
"2020-03-11T20:13:00Z","GE02",-0.20192334,-0.10434541,-0.14001957,19.703697,16,871.2857,223.17368,55.00053,9.681418
"2020-03-11T20:14:00Z","GE02",-0.23099482,-0.14719556,-0.17751728,19.707497,16,1250.6666,223.26898,55.000244,11.1104
"2020-03-11T20:15:00Z","GE02",-0.2600663,-0.1900457,-0.21501498,19.61905,16,1239,223.36429,54.99996,10.131435
"2020-03-11T20:16:00Z","GE02",-0.28913778,-0.23289585,-0.2525127,19.530602,16,1192.6666,223.4596,54.999676,10.37989
"2020-03-11T20:17:00Z","GE02",-0.31820926,-0.275746,-0.2900104,19.442154,16,954,223.5549,54.999393,9.71316
"2020-03-11T20:18:00Z","GE02",-0.34728074,-0.31859615,-0.3275081,16.720274,16,522.5,223.65022,54.999107,8.514162
"2020-03-11T20:19:00Z","GE02",-0.37635222,-0.3614463,-0.36500582,17.396242,16,571.1474,223.74553,54.998825,7.876071
"2020-03-11T20:20:00Z","GE02",-0.4054237,-0.40429643,-0.40250352,19.523685,16,999,223.84084,54.99854,9.836987
"2020-03-11T20:21:00Z","GE02",-0.4344952,-0.4471466,-0.44000122,18.820326,16,733.6,223.10973,54.998257,8.752921
"2020-03-11T20:22:00Z","GE02",-0.23994651,-0.27989304,-0.27256685,19.86047,16,992.5,221.99564,54.99797,9.861511
"2020-03-11T20:23:00Z","GE02",0.40818182,0.41636366,0.41727275,19.73994,16,890,220.85136,54.99769,10.353159
"2020-03-11T20:24:00Z","GE02",1.0563102,1.1126204,1.1071123,19.546215,16,946,219.47859,54.997402,9.48213
"2020-03-11T20:25:00Z","GE02",-0.5480144,-0.63633424,-0.4595418,19.954441,16,1289,218.1058,54.997116,10.91039
"2020-03-11T20:26:00Z","GE02",-0.5410063,-0.6233962,-0.45792454,19.780903,16,806.5,216.73303,54.996834,8.71129
"2020-03-11T20:27:00Z","GE02",-0.5339982,-0.6104582,-0.4563073,19.607365,16,947.5,215.48099,54.996548,10.08301
"2020-03-11T20:28:00Z","GE02",-0.5269901,-0.59752023,-0.45469004,19.433826,16,1178,215.55696,54.996265,10.30648
"2020-03-11T20:29:00Z","GE02",-0.51998204,-0.5845822,-0.4530728,16.701475,16,500.5,215.63292,54.99598,7.106478
"2020-03-11T20:30:00Z","GE02",-0.51297396,-0.5716442,-0.45145553,19.575548,16,952,215.7089,54.995697,9.617585
"2020-03-11T20:31:00Z","GE02",-0.5059659,-0.55870616,-0.44983828,19.158354,16,771,215.78487,54.99541,8.118418
"2020-03-11T20:32:00Z","GE02",-0.49895778,-0.5457682,-0.44822103,19.564035,16,950.75,215.86082,54.99513,9.814611
"2020-03-11T20:33:00Z","GE02",-0.49194968,-0.5328302,-0.44660378,16.726864,16,542.68,215.9368,54.994843,7.340249
"2020-03-11T20:34:00Z","GE02",-0.4849416,-0.51989216,-0.44498652,18.909355,16,780.5,216.01276,54.99456,10.06669
"2020-03-11T20:35:00Z","GE02",-0.4779335,-0.5069542,-0.44336927,18.686142,16,805.6,216.08873,54.994274,8.86535
"2020-03-11T20:36:00Z","GE02",-0.47092542,-0.49401617,-0.44175202,15.828204,16,496,216.1647,54.99399,8.120552
"2020-03-11T20:37:00Z","GE02",-0.46391734,-0.48107818,-0.44013476,15.368224,16,389,216.24066,54.993706,7.71398
"2020-03-11T20:38:00Z","GE02",-0.45690924,-0.46814016,-0.43851754,19.49063,16,958,216.31664,54.993423,10.084307
